,r,uz(r),u_laminar,u_plus,y_plus
87,0.87055027491,0.462768718957947,0.24214221885412335,14.691736397475715,40.77481505838236
88,0.875884469865,0.459138504579421,0.23282639544930783,14.576486272454892,39.094619811739214
89,0.881113715786,0.455334523094632,0.22363861985378808,14.455719481300028,37.44748201229366
90,0.886237386103,0.451338925545,0.21458329547332222,14.328869364719594,35.83359902064924
91,0.891254866894,0.447133844271947,0.20566476223775831,14.195368669744422,34.25316421347004
92,0.896165556961,0.442699445867158,0.19688729451678066,14.05458773582294,32.706366959541946
93,0.900968867902,0.438012040354737,0.18825509907138838,13.905774466136876,31.193392597093403
94,0.905664224182,0.433042969133053,0.17977231303681607,13.748019022567455,29.714422411431713
95,0.9102510632,0.427758659847895,0.17144300194326956,13.580255567779298,28.26963361383872
96,0.914728835358,0.422122057715368,0.163271157764597,13.401307706102282,26.859199319837078
97,0.919097004126,0.416093765973316,0.1552606970066115,13.209924689979804,25.48328852871587
98,0.923355046108,0.409632483371789,0.14741545882689322,13.004795309184605,24.142066102741875
99,0.927502451102,0.40269517829079,0.13973920319978206,12.784553418616872,22.83569274826014
100,0.931538722164,0.395237198961895,0.13223560910906196,12.547781437561893,21.564324995535078
101,0.935463375665,0.387212663207789,0.12490827278944305,12.293022722934603,20.32811518079619
102,0.939275941351,0.37857511120279,0.11776070599919275,12.018802292775266,19.12721142733899
103,0.942975962397,0.36927822131,0.11079633434145164,11.723649552268535,17.961757628515695
104,0.946562995466,0.359276780070421,0.10401849561443333,11.406129088444597,16.83189342915113
105,0.950036610755,0.348528327273684,0.09743043822515263,11.06489289701412,15.737754211053343
106,0.953396392055,0.336995613564895,0.09103531961650868,10.698758405169869,14.679471074114526
107,0.956641936794,0.324649835706684,0.08483620476702447,10.306811182974172,13.657170822766581
108,0.959772856089,0.311474712015684,0.07883606471476368,9.888534328159578,12.670975949601827
109,0.962788774792,0.297471180199474,0.07303777513451959,9.443957610570079,11.721004620883717
110,0.965689331532,0.282662157322421,0.06744411496527902,8.973808589037745,10.807370663317428
111,0.968474178764,0.267096730721105,0.0620577650673958,8.479645662347854,9.93018354861555
112,0.971142982805,0.250853199169421,0.05688130694860749,7.963954618539192,9.089548382158599
113,0.973695423878,0.234040369848526,0.05191722151904188,7.430189810419596,8.285565889135643
114,0.976131196147,0.216796523849158,0.04716788790862714,6.882741312881017,7.518332403519836
115,0.978450007757,0.199285655759947,0.042635582320326715,6.326815539339189,6.7879398554688795
116,0.980651580865,0.181690964071316,0.038322476946976325,5.768228578521481,6.094475761560615
117,0.98273565168,0.164206067031316,0.034230638917085776,5.213127320106418,5.438023212193558
118,0.984701970484,0.147024928485053,0.030362029324927597,4.667669625604938,4.818660864972063
119,0.986550301674,0.130331839554842,0.026718502266939503,4.137706272043509,4.236462931477078
120,0.98828042378,0.114292868416579,0.023301803973223567,3.628509503989067,3.691499171596385
121,0.989892129499,0.09904990503365264,0.020113571955935106,3.1445839689127015,3.1838348828150087
122,0.991385225715,0.08471787587254735,0.017155334234018493,2.6895782914545667,2.713530893915503
123,0.992759533524,0.07138504831258422,0.0144285085972099,2.2662947376632436,2.2806435571034087
124,0.994014888255,0.05911577574788422,0.011934401927399918,1.8767763650401939,1.8852247413925287
125,0.995151139492,0.04795470910289999,0.009674209567774095,1.5224407275061713,1.5273218256750773
126,0.996168151088,0.03793147485067368,0.007649014757915462,1.2042283906493225,1.2069776943120853
127,0.997065801184,0.02906503356686316,0.005859788109308206,0.9227413047919104,0.9242307311486625
128,0.997843982222,0.02136725761613684,0.004307387143341002,0.6783563874847053,0.6791148154189935
129,0.998502600962,0.01484557513197894,0.0029925558721208834,0.4713094631786798,0.47165931639173564
130,0.999041578486,0.009504745347600528,0.0019159244562015898,0.3017516254912861,0.30188909211013715
131,0.999460850214,0.005347940938528421,0.001078008889508264,0.1697835988462054,0.16982448435199368
132,0.999760365909,0.002377339782258948,0.00047921075750245734,0.0754745253456829,0.07548131705506869
133,0.999940089683,0.0005944062296836842,0.00011981704475394483,0.018870894426906308,0.018870894426906308
134,1.0,0.0,0.0,0.0,0.0
